56;Political Risks#Pol 5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0.3;0.2;0.2;0.4;0.514612392;0.444143922;0.1;0.47337332;0.1;0.3;0.1;0.2;0.544654314;0.1;0.1;0.3;0.2;0.3;0.3;0.1;0.4;0.1;0.1;0.2;0.3;0;0.2;0.3;0.2;0.3;0.3;0.3;0.3;0.2;0.1;0.5;0.4;0.8;0.3;0.2;1;0.3;0.8;0.1;0.2;0.2;0.4;0.1;0.1;0;0.390092858;0.1445464;0.4;0.4;0.1;0.2;0.598439476;0;0;0;0;0.6;0.3;0.49083376;0.507884609;0.500920533
57;Political Risks#Pol 6;0;0;0;0;0;0.4;0;0;0.269784691;0;0;0.2;0.4;0.2;0.1;0.3;0.2;0.4;0.2;0;0.566445634;0.3;0.611463994;0.4;0.3;0.1;0.3;0.716808777;0.1;0.4;0.3;0.4;0.4;0.3;0.2;0.4;0.2;0.3;0.3;0.4;0;0.2;0.1;0.2;0.4;0.2;0.1;0.1;0.4;0.4;0.5;0.8;0.3;0.2;0.4;0.8;1;0.3;0.3;0.3;0.2;0.4;0.2;0.3;0;0.471558048;0.205070996;0.4;0.2;0.1;0.3;0.78632106;0;0;0;0;0.5;0.2;0.718509649;0.748541763;0.715136434
58;Political Risks#Pol 7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0.4;0.4;0.1;0.1;0;0.493418856;0.1;0.499446061;0.2;0.4;0.2;0.1;0.627278246;0.3;0.2;0.3;0.1;0.3;0.3;0.1;0.3;0.3;0.2;0.1;0.2;0;0.4;0.3;0.4;0.3;0.2;0.2;0.2;0.1;0.2;0;0;0;0.3;0;0;0;1;0.2;0.2;0.3;0.3;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;Political Risks#Pol 8;0;0;0;0;0;0;0;0;0.248107309;0;0;0.2;0.2;0.2;0.2;0.2;0.1;0.3;0.2;0;0.464421192;0.3;0.4438693;0.2;0.1;0.4;0.1;0.548078728;0.3;0.2;0.1;0.3;0.3;0.1;0.3;0.4;0.1;0.1;0.1;0.2;0;0.1;0.2;0.1;0.2;0.2;0.3;0.3;0.3;0.1;0.3;0;0;0;0;0;0;0;1;0;0.4;0.2;0;0;0;0.294246927;0.074886135;0.2;0.1;0.2;0.1;0.65872536;0;0;0;0;0.3;0.4;0.543063111;0.62157748;0.574585146
60;Political Risks#Pol 9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0.1;0.4;0.2;0.1;0;0.553373573;0.2;0.531165543;0.3;0.1;0.4;0.1;0.658455574;0.3;0.3;0.1;0.3;0.3;0.1;0.2;0.1;0.2;0.1;0.1;0.2;0;0.4;0.2;0.4;0.1;0.3;0.2;0.2;0.3;0.1;0;0;0;0;0;0;0;0;0.4;1;0.1;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0.2;0.636846516;0.611896786;0.598271991
61;Political Risks#Pol 10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0.1;0.1;0.4;0.3;0;0.542886086;0.4;0.629915269;0.1;0.3;0.1;0.3;0.700508723;0.4;0.1;0.2;0.3;0.2;0.2;0.1;0.1;0.2;0.2;0.3;0.2;0;0.1;0.2;0.1;0.3;0.3;0.2;0.2;0.3;0.4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62;Political Risks#Pol 11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0.2;0.6;0.2;0.5;0.8;0.1;0;0;0.4;0;0.05;0.1;0.2;0;0;0;0;0;0;0;0;0;0;0.3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63;Political Risks#Pol 12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0.2;0.6;0.2;0.5;0.8;0.2;0;0;0.2;0.4;0.5;0.3;0;0;0;0;0;0;0;0;0;0.3;0.2;0.4;0.3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;Political Risks#Pol 13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0.3;0.1;0;0;0;0.3;0;0;0;0.1;1;0.2;0.4;0.2;0.3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65;Political Risks#Pol 14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66;Political Risks#Pol 15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.4;0.2;0;0;0.412616542;0.387170027;0.397004356;0.067540852;0;0;0;0;0;0;0;0;0;0;1;0.651201212;0;0;0;0;0;0;0;0;0;0;0;0;0;0
67;Political Risks#Pol 16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.4;0.2;0;0;0.412616542;0.387170027;0.397004356;0.067540852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
68;Social Risks#Soc 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.25;0.1;0;0.802290218;0;0;0;0;0;0;0;0;0
69;Social Risks#Soc 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;1;0.2;0;0.525357025;0;0;0;0;0;0;0;0;0
70;Social Risks#Soc 3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.2;1;0;0.50807798;0;0;0;0;0;0;0;0;0
71;Social Risks#Soc 4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0
72;Social Risks#Soc 5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.802290218;0.525357025;0.50807798;0;1;0;0;0;0;0;0;0;0;0
73;Environmental Risks#Env 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.4;0.1;0;0.229449552;1;0.8;0;0.2;0;0;0.254883635;0.2500454;0.246958541
74;Environmental Risks#Env 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0;0.5;0.2;0;0.183938641;0;1;0;0;0;0;0.193589365;0.148644182;0.158815068
75;Environmental Risks#Env 3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0;0.2;0;0;0.183938641;0;0.1;1;0.3;0.2;0;0.254883635;0.323101313;0.235281909
76;Environmental Risks#Env 4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0;0.3;0;0;0.283550211;0.2;0;0;1;0.2;0;0.228405422;0.323101313;0.235281909
77;Technical Risks#Tec 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.1;0.677922812;0.84039994;0.72408376
78;Technical Risks#Tec 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;1;0.786499852;0.772002306;0.791600283
79;Technical Risks#Tec 3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0.1;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.677922812;0.786499852;1;0.622942472;0.677713352
80;Technical Risks#Tec 4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.84039994;0.772002306;0.622942472;1;0.715415309
81;Technical Risks#Tec 5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.671807269;0.499989616;0.408034269;0;0.799395985;0;0;0;0;0.72408376;0.791600283;0.677713352;0.715415309;1
